ID_Cliente,Quantidade,Data,Frete,Desconto,Total_do_Pedido
15841815473.0,1,2022-12-06,0.0,30.0,89.0
15834347135.0,1,2022-08-10,9.9,0.0,247.9
15834405175.0,1,2022-08-10,0.0,0.01,118.99
15834405175.0,1,2022-09-14,0.0,30.0,89.0
15834938620.0,1,2022-08-10,0.0,0.01,222.99
15834938620.0,1,2022-08-13,0.0,30.0,193.0
15834938620.0,1,2022-10-25,0.0,0.0,119.0
15841815473.0,1,2022-08-17,0.0,0.0,238.0
15836096455.0,1,2022-08-11,0.0,20.0,484.0
15836096455.0,1,2022-08-11,0.0,20.0,484.0
15836096455.0,1,2022-08-11,0.0,20.0,484.0
15841073192.0,1,2022-08-16,0.0,0.0,366.0
15836742981.0,1,2022-08-12,0.0,35.7,321.3
15836742981.0,1,2022-08-12,0.0,35.7,321.3
15836742981.0,1,2022-08-12,0.0,35.7,321.3
15836743075.0,1,2022-08-12,5.0,50.0,74.0
15836743075.0,1,2022-12-30,0.0,0.0,119.0
15836755513.0,1,2022-08-12,0.0,0.0,119.0
15836857053.0,1,2022-08-12,0.0,0.0,119.0
15836998075.0,1,2022-08-12,0.0,0.01,118.99
15840736882.0,1,2022-08-16,0.0,30.0,89.0
15840671545.0,1,2022-08-16,0.0,0.0,119.0
15836998075.0,1,2022-12-19,0.0,17.64,129.36
15837068007.0,1,2022-08-12,0.0,30.0,89.0
15837068062.0,1,2022-08-12,0.0,0.01,237.99
15837068062.0,1,2022-08-12,0.0,0.01,237.99
15840619491.0,1,2022-08-16,0.0,72.8,214.2
15837068062.0,1,2022-09-15,0.0,0.0,238.0
15840583234.0,1,2022-08-16,0.0,0.0,119.0
15840088761.0,1,2022-09-17,0.0,0.0,119.0
15840088761.0,1,2022-09-17,0.0,0.0,119.0
15837068062.0,1,2022-09-15,0.0,0.0,238.0
15837091740.0,1,2022-08-12,0.0,130.9,1178.1
15837091740.0,1,2022-08-12,0.0,130.9,1178.1
15837091740.0,1,2022-08-12,0.0,130.9,1178.1
15836742981.0,1,2022-08-12,0.0,0.01,356.99
15836742981.0,1,2022-08-12,0.0,0.01,356.99
15836742981.0,1,2022-08-12,0.0,0.01,356.99
15836614494.0,1,2022-08-12,9.9,11.9,117.0
15836096455.0,1,2022-10-14,0.0,119.0,357.0
15836096455.0,1,2022-10-14,0.0,119.0,357.0
15836096455.0,1,2022-10-14,0.0,119.0,357.0
15836096455.0,1,2022-10-14,0.0,119.0,357.0
15836096455.0,1,2022-10-14,0.0,119.0,357.0
15836096455.0,1,2022-10-14,0.0,119.0,357.0
15836096455.0,1,2022-10-14,0.0,119.0,357.0
15836096455.0,1,2022-10-14,0.0,119.0,357.0
15836128047.0,1,2022-08-11,0.0,0.0,119.0
15836137895.0,1,2022-08-11,9.9,0.01,128.89
15841073192.0,1,2022-08-16,0.0,0.0,366.0
15836742903.0,1,2022-08-12,0.0,28.56,209.44
15836705587.0,1,2022-08-12,0.0,0.01,118.99
15836717927.0,1,2022-08-12,0.0,59.5,535.5
15836717927.0,1,2022-08-12,0.0,59.5,535.5
15836717927.0,1,2022-08-12,0.0,59.5,535.5
15841073192.0,1,2022-08-16,0.0,0.0,366.0
15836717927.0,1,2022-12-23,0.0,0.0,357.0
15836717927.0,1,2022-12-23,0.0,0.0,357.0
15841073192.0,1,2022-08-16,0.0,0.0,366.0
15836717927.0,1,2022-12-23,0.0,0.0,357.0
15836742903.0,1,2022-08-12,0.0,28.56,209.44
15824257167.0,1,2022-10-18,0.0,119.0,357.0
15844154442.0,1,2022-08-19,0.0,49.0,595.0
15844154442.0,1,2022-08-19,0.0,49.0,595.0
15817110236.0,1,2022-07-26,0.0,59.5,535.5
15847029674.0,1,2022-10-15,0.0,119.0,357.0
15847029674.0,1,2022-10-15,0.0,119.0,357.0
15847029674.0,1,2022-10-15,0.0,119.0,357.0
15817151838.0,1,2022-07-26,0.01,11.9,107.11
15817151838.0,1,2022-12-19,0.0,30.0,138.0
15817151838.0,1,2022-12-19,0.0,30.0,138.0
15817518429.0,1,2022-07-26,0.01,14.28,104.73
15817588064.0,1,2022-07-26,9.9,0.0,247.9
15817588064.0,1,2022-07-26,9.9,0.0,247.9
15818094188.0,1,2022-07-27,0.01,14.28,104.73
15818094188.0,1,2022-10-13,0.0,0.0,119.0
15818094188.0,1,2022-11-25,0.0,23.8,95.2
15818387432.0,1,2022-07-27,0.0,0.0,119.0
15818387432.0,1,2022-08-10,9.9,0.0,128.9
15818387432.0,1,2022-08-10,9.9,0.0,128.9
15847029674.0,1,2022-08-22,0.0,0.0,238.0
15818387432.0,1,2022-12-03,0.0,0.0,119.0
15818405102.0,1,2022-07-27,0.0,41.04,300.96
15818405102.0,1,2022-07-27,0.0,41.04,300.96
15818405102.0,1,2022-12-26,0.0,30.0,193.0
15847029674.0,1,2022-08-22,0.0,0.0,238.0
15846888140.0,1,2022-12-22,0.0,0.0,238.0
15846888140.0,1,2022-12-22,0.0,0.0,238.0
15817110236.0,1,2022-07-26,0.0,59.5,535.5
15817110236.0,1,2022-07-26,0.0,59.5,535.5
15816891950.0,1,2022-08-29,0.0,38.0,200.0
15817110236.0,1,2022-07-26,0.0,59.5,535.5
15816891950.0,1,2022-09-29,0.0,38.0,200.0
15847029674.0,1,2022-10-21,0.0,119.0,357.0
15816891950.0,1,2022-09-29,0.0,38.0,200.0
15816891950.0,1,2022-10-14,0.0,169.0,307.0
15847029674.0,1,2022-10-21,0.0,119.0,357.0
15816891950.0,1,2022-10-14,0.0,169.0,307.0
15816891950.0,1,2022-10-14,0.0,169.0,307.0
15816891950.0,1,2022-10-14,0.0,169.0,307.0
15847029674.0,1,2022-10-21,0.0,119.0,357.0
15847029674.0,1,2022-10-21,0.0,119.0,357.0
15847029674.0,1,2022-10-21,0.0,119.0,357.0
15816891950.0,1,2022-10-14,0.0,0.0,200.0
15816891950.0,1,2022-11-14,0.0,38.0,200.0
15816891950.0,1,2022-11-14,0.0,38.0,200.0
15816891950.0,1,2022-11-23,0.0,35.8,83.2
15847029674.0,1,2022-10-21,0.0,119.0,357.0
15847029674.0,1,2022-10-15,0.0,119.0,357.0
15816891950.0,1,2022-12-15,0.0,0.0,200.0
15816891950.0,1,2022-12-16,0.0,0.0,200.0
15816891950.0,1,2022-12-17,0.0,0.0,200.0
15816891950.0,1,2022-12-18,0.0,0.0,200.0
15816891950.0,1,2022-12-31,0.0,0.0,119.0
15817110236.0,1,2022-07-26,0.0,59.5,535.5
15846888140.0,1,2022-09-14,0.0,215.0,1.0
15818529028.0,1,2022-08-31,0.0,20.0,99.0
15846888140.0,1,2022-09-14,0.0,215.0,1.0
15818529028.0,1,2022-10-17,0.0,119.0,357.0
15819068575.0,1,2022-07-28,0.0,57.12,418.88
15819068575.0,1,2022-07-28,0.0,57.12,418.88
15819068575.0,1,2022-07-28,0.0,57.12,418.88
15819068575.0,1,2022-08-22,0.0,106.12,418.88
15819068575.0,1,2022-08-22,0.0,106.12,418.88
15819068575.0,1,2022-08-22,0.0,106.12,418.88
15819068575.0,1,2022-08-22,0.0,106.12,418.88
15846640863.0,1,2022-08-22,0.0,49.0,461.0
15819068575.0,1,2022-08-22,0.0,106.12,418.88
15819068575.0,1,2022-10-19,0.0,119.0,749.0
15819068575.0,1,2022-10-19,0.0,119.0,749.0
15819068575.0,1,2022-10-19,0.0,119.0,749.0
15846640863.0,1,2022-08-22,0.0,49.0,461.0
15846640863.0,1,2022-08-22,0.0,49.0,461.0
15819068575.0,1,2022-10-19,0.0,119.0,749.0
15819068575.0,1,2022-10-19,0.0,119.0,749.0
15819068575.0,1,2022-10-19,0.0,119.0,749.0
15819326146.0,1,2022-07-28,0.01,23.8,214.21
15819326146.0,1,2022-07-28,0.01,23.8,214.21
15819340619.0,1,2022-07-28,0.0,0.0,119.0
15819340619.0,1,2022-07-29,0.0,0.0,119.0
15819850122.0,1,2022-07-29,0.01,0.0,238.01
15819850122.0,1,2022-07-29,0.01,0.0,238.01
15819068575.0,1,2022-07-28,0.0,57.12,418.88
15818984535.0,1,2022-12-26,0.0,0.0,119.0
15818984535.0,1,2022-12-22,0.0,118.0,1.0
15818529028.0,1,2022-12-22,0.0,0.0,257.0
15818529028.0,1,2022-10-17,0.0,119.0,357.0
15818529028.0,1,2022-10-17,0.0,119.0,357.0
15818529028.0,1,2022-10-17,0.0,119.0,357.0
15818529028.0,1,2022-12-02,0.0,0.0,238.0
15818529028.0,1,2022-12-02,0.0,0.0,238.0
15818529028.0,1,2022-12-19,0.0,30.0,703.0
15818529028.0,1,2022-12-19,0.0,30.0,703.0
15818529028.0,1,2022-12-19,0.0,30.0,703.0
15818529028.0,1,2022-12-19,0.0,30.0,703.0
15818529028.0,1,2022-12-19,0.0,30.0,703.0
15818529083.0,1,2022-07-27,0.01,0.0,119.01
15818984535.0,1,2022-12-22,0.0,0.0,119.0
15818529083.0,1,2022-11-17,0.0,0.0,119.0
15846888140.0,1,2022-08-26,0.0,30.0,89.0
15818832176.0,1,2022-07-28,0.01,0.0,119.01
15818984535.0,1,2022-07-28,0.0,0.0,119.0
15846888140.0,1,2022-08-22,0.0,30.0,89.0
15818984535.0,1,2022-08-11,0.0,0.0,119.0
15818984535.0,1,2022-08-18,0.0,0.0,119.0
15818984535.0,1,2022-12-11,0.0,0.0,238.0
15818984535.0,1,2022-12-11,0.0,0.0,238.0
15818984535.0,1,2022-12-21,0.0,0.0,119.0
15847029674.0,1,2022-11-19,0.0,95.2,380.8
15816891950.0,1,2022-08-29,0.0,38.0,200.0
15820176455.0,1,2022-07-29,0.0,14.28,104.72
15814273466.0,1,2022-07-23,0.0,0.0,119.0
15839787138.0,1,2022-08-15,9.9,72.8,224.1
15814314448.0,1,2022-07-23,0.0,47.6,428.4
15814314448.0,1,2022-07-23,0.0,47.6,428.4
15814314448.0,1,2022-09-18,0.0,30.0,89.0
15814314448.0,1,2022-11-08,0.0,30.0,312.0
15847579867.0,1,2022-08-23,0.0,0.0,216.0
15814314448.0,1,2022-11-08,0.0,30.0,312.0
15814450808.0,1,2022-07-23,9.9,14.28,114.62
15814888196.0,1,2022-07-24,0.0,0.0,238.0
15814888196.0,1,2022-07-24,0.0,0.0,238.0
15847029674.0,1,2022-12-09,0.0,286.19,1260.81
15814888196.0,1,2022-07-24,0.0,0.0,238.0
15814888196.0,1,2022-07-24,0.0,0.0,238.0
15814888196.0,1,2022-07-25,0.0,0.0,238.0
15814888196.0,1,2022-07-25,0.0,0.0,238.0
15814888196.0,1,2022-07-25,0.0,0.0,238.0
15814888196.0,1,2022-07-25,0.0,0.0,238.0
15815137492.0,1,2022-07-24,0.0,0.0,357.0
15815137492.0,1,2022-07-24,0.0,0.0,357.0
15815137492.0,1,2022-07-24,0.0,0.0,357.0
15815137492.0,1,2022-07-24,0.0,0.0,357.0
15847029674.0,1,2022-12-09,0.0,286.19,1260.81
15815137492.0,1,2022-07-24,0.0,0.0,357.0
15814300886.0,1,2022-07-23,0.01,30.0,89.01
15814273466.0,1,2022-07-23,0.0,0.0,119.0
15816891950.0,1,2022-08-28,0.0,0.0,200.0
15814075530.0,1,2022-10-21,0.0,119.0,357.0
15813803206.0,1,2022-12-13,0.0,48.0,1.0
15813807277.0,1,2022-07-22,0.0,24.0,214.0
15813807277.0,1,2022-07-22,0.0,24.0,214.0
15813935931.0,1,2022-07-22,0.0,42.84,314.16
15813935931.0,1,2022-07-22,0.0,42.84,314.16
15813935931.0,1,2022-07-22,0.0,42.84,314.16
15813935931.0,1,2022-07-22,0.0,42.84,314.16
15848401758.0,1,2022-10-21,0.0,119.0,357.0
15813935931.0,1,2022-07-22,0.0,42.84,314.16
15813935931.0,1,2022-07-22,0.0,42.84,314.16
15848401758.0,1,2022-08-23,9.9,0.0,128.9
15813935931.0,1,2022-09-11,31.17,0.0,437.17
15814022838.0,1,2022-07-22,9.9,0.0,128.9
15814075530.0,1,2022-07-23,0.0,23.8,214.2
15814075530.0,1,2022-07-23,0.0,23.8,214.2
15814075530.0,1,2022-10-15,0.0,119.0,357.0
15814075530.0,1,2022-10-15,0.0,119.0,357.0
15847658611.0,1,2022-08-23,0.0,0.0,119.0
15814075530.0,1,2022-10-15,0.0,119.0,357.0
15814075530.0,1,2022-10-15,0.0,119.0,357.0
15814075530.0,1,2022-10-21,0.0,119.0,357.0
15814075530.0,1,2022-10-21,0.0,119.0,357.0
15814075530.0,1,2022-10-21,0.0,119.0,357.0
15815137492.0,1,2022-07-24,0.0,0.0,357.0
15815485723.0,1,2022-07-25,0.0,30.0,446.0
15847029674.0,1,2022-12-09,0.0,286.19,1260.81
15847029674.0,1,2022-12-09,0.0,286.19,1260.81
15816515757.0,1,2022-07-26,0.0,57.12,418.88
15816515757.0,1,2022-07-26,0.0,57.12,418.88
15816515757.0,1,2022-07-26,0.0,57.12,418.88
15847029674.0,1,2022-11-19,0.0,95.2,380.8
15816515757.0,1,2022-07-26,0.0,57.12,418.88
15847029674.0,1,2022-11-19,0.0,95.2,380.8
15847029674.0,1,2022-11-19,0.0,95.2,380.8
15816515757.0,1,2022-07-26,0.0,57.12,418.88
15816624663.0,1,2022-07-26,0.01,0.0,119.01
15816624663.0,1,2022-12-22,0.0,0.0,852.0
15816624663.0,1,2022-12-22,0.0,0.0,852.0
15816624663.0,1,2022-12-22,0.0,0.0,852.0
15816624663.0,1,2022-12-22,0.0,0.0,852.0
15816624663.0,1,2022-12-22,0.0,0.0,852.0
15816624663.0,1,2022-12-22,0.0,0.0,852.0
15816891950.0,1,2022-07-26,0.0,50.0,307.0
15816891950.0,1,2022-07-26,0.0,50.0,307.0
15816891950.0,1,2022-07-26,0.0,50.0,307.0
15816891950.0,1,2022-08-03,0.01,0.01,119.0
15816891950.0,1,2022-08-26,0.0,72.0,200.0
15816891950.0,1,2022-08-26,0.0,72.0,200.0
15816891950.0,1,2022-08-26,0.0,246.0,1.0
15816891950.0,1,2022-08-27,0.0,0.0,200.0
15816515757.0,1,2022-07-26,0.0,57.12,418.88
15847029674.0,1,2022-12-09,0.0,286.19,1260.81
15816515757.0,1,2022-07-26,0.0,57.12,418.88
15815561002.0,1,2022-09-14,0.0,46.0,177.0
15815485723.0,1,2022-07-25,0.0,30.0,446.0
15847029674.0,1,2022-12-09,0.0,286.19,1260.81
15815485723.0,1,2022-07-25,0.0,30.0,446.0
15815485723.0,1,2022-07-25,0.0,30.0,446.0
15815485723.0,1,2022-07-25,0.0,0.0,238.0
15815485723.0,1,2022-07-25,0.0,0.0,238.0
15847029674.0,1,2022-12-09,0.0,286.19,1260.81
15815561002.0,1,2022-07-25,0.0,0.0,238.0
15815561002.0,1,2022-07-25,0.0,0.0,238.0
15815561002.0,1,2022-07-25,0.0,30.0,89.0
15815561002.0,1,2022-09-21,0.0,50.0,69.0
15816515757.0,1,2022-07-26,0.0,57.12,418.88
15847029674.0,1,2022-12-09,0.0,286.19,1260.81
15815561002.0,1,2022-09-21,0.0,0.0,119.0
15847029674.0,1,2022-12-09,0.0,286.19,1260.81
15815709980.0,1,2022-07-25,0.0,35.7,321.3
15815709980.0,1,2022-07-25,0.0,35.7,321.3
15815709980.0,1,2022-07-25,0.0,35.7,321.3
15815709980.0,1,2022-08-04,0.0,30.0,327.0
15815709980.0,1,2022-08-04,0.0,30.0,327.0
15815709980.0,1,2022-08-04,0.0,30.0,327.0
15816067040.0,1,2022-07-25,0.01,0.0,119.01
15819850122.0,1,2022-12-20,0.0,0.0,119.0
15846640863.0,1,2022-08-22,0.0,49.0,461.0
15824257167.0,1,2022-10-18,0.0,119.0,357.0
15821219203.0,1,2022-07-30,9.9,0.0,128.9
15821463356.0,1,2022-08-05,0.01,30.0,89.01
15821566003.0,1,2022-07-31,9.9,0.0,128.9
15821830914.0,1,2022-07-31,0.01,0.0,119.01
15821830914.0,1,2022-08-11,0.0,30.0,89.0
15821850889.0,1,2022-07-31,9.9,11.9,117.0
15845008315.0,1,2022-08-20,9.9,11.9,117.0
15821850889.0,1,2022-08-11,9.9,30.0,98.9
15821850889.0,1,2022-11-22,9.9,47.6,200.3
15821850889.0,1,2022-11-22,9.9,47.6,200.3
15821948550.0,1,2022-07-31,9.9,0.0,128.9
15844952091.0,1,2022-08-20,0.0,49.0,476.0
15821948550.0,1,2022-11-21,9.9,23.8,105.1
15822346816.0,1,2022-08-01,10.97,0.0,129.97
15844952091.0,1,2022-08-20,0.0,49.0,476.0
15822346816.0,1,2022-11-18,10.97,30.0,99.97
15822346816.0,1,2022-11-18,10.97,30.0,99.97
15822346816.0,1,2022-11-19,0.0,30.0,89.0
15822733764.0,1,2022-08-01,0.0,0.0,119.0
15822802737.0,1,2022-08-01,9.9,11.9,117.0
15844952091.0,1,2022-08-20,0.0,49.0,476.0
15844952091.0,1,2022-08-20,0.0,49.0,476.0
15822844306.0,1,2022-08-09,0.0,30.0,327.0
15844952091.0,1,2022-08-20,0.0,49.0,476.0
15821463356.0,1,2022-07-31,0.01,14.28,104.73
15821219203.0,1,2022-07-30,9.9,0.0,128.9
15820957737.0,1,2022-07-30,0.01,0.0,238.01
15820998433.0,1,2022-09-02,0.0,38.0,200.0
15820957737.0,1,2022-08-06,0.0,30.0,877.0
15845147934.0,1,2022-08-20,0.0,49.0,238.0
15820957737.0,1,2022-08-06,0.0,30.0,877.0
15820957737.0,1,2022-08-06,0.0,30.0,877.0
15820957737.0,1,2022-08-06,0.0,30.0,877.0
15820957737.0,1,2022-08-06,0.0,119.0,0.0
15820998433.0,1,2022-07-30,0.0,38.0,200.0
15820998433.0,1,2022-07-30,0.0,38.0,200.0
15820998433.0,1,2022-08-30,0.0,0.0,200.0
15820998433.0,1,2022-08-31,0.0,0.0,200.0
15820998433.0,1,2022-09-01,0.0,0.0,200.0
15845077460.0,1,2022-09-29,0.0,0.0,168.0
15820998433.0,1,2022-09-01,0.0,0.0,200.0
15820998433.0,1,2022-09-01,0.0,0.0,200.0
15845077460.0,1,2022-09-29,0.0,0.0,168.0
15845077460.0,1,2022-08-20,0.0,15.0,104.0
15845008315.0,1,2022-10-18,0.0,119.0,357.0
15845008315.0,1,2022-10-18,0.0,119.0,357.0
15845008315.0,1,2022-10-18,0.0,119.0,357.0
15845008315.0,1,2022-10-18,0.0,119.0,357.0
15820998433.0,1,2022-09-01,0.0,38.0,200.0
15820998433.0,1,2022-09-01,0.0,38.0,200.0
15820998433.0,1,2022-09-02,0.0,38.0,200.0
15844693987.0,1,2022-08-20,0.0,49.0,238.0
15844693987.0,1,2022-08-20,0.0,49.0,238.0
15822844306.0,1,2022-11-01,0.0,119.0,0.0
15844693987.0,1,2022-08-20,0.0,49.0,238.0
15844154442.0,1,2022-08-19,0.0,49.0,595.0
15823813099.0,1,2022-08-02,0.0,71.4,642.6
15844154442.0,1,2022-08-19,0.0,49.0,595.0
15823813099.0,1,2022-08-02,0.0,71.4,642.6
15823813099.0,1,2022-08-02,0.0,71.4,642.6
15823813099.0,1,2022-08-02,0.0,71.4,642.6
15823813099.0,1,2022-08-02,0.0,71.4,642.6
15823813099.0,1,2022-08-02,0.0,71.4,642.6
15823813099.0,1,2022-11-14,0.0,0.0,1099.0
15823813099.0,1,2022-11-14,0.0,0.0,1099.0
15823813099.0,1,2022-11-14,0.0,0.0,1099.0
15823813099.0,1,2022-11-14,0.0,0.0,1099.0
15823813099.0,1,2022-11-14,0.0,0.0,1099.0
15823813099.0,1,2022-11-14,0.0,0.0,1099.0
15823813099.0,1,2022-11-14,0.0,0.0,1099.0
15824061016.0,1,2022-08-02,0.0,0.0,119.0
15824104297.0,1,2022-08-02,0.0,0.0,476.0
15844154442.0,1,2022-08-19,0.0,49.0,595.0
15824104297.0,1,2022-08-02,0.0,0.0,476.0
15824257167.0,1,2022-08-02,0.0,0.0,238.0
15824257167.0,1,2022-08-02,0.0,0.0,238.0
15824257167.0,1,2022-08-04,0.0,30.0,89.0
15824257167.0,1,2022-10-18,0.0,119.0,357.0
15844163975.0,1,2022-08-19,0.0,77.56,209.44
15844163975.0,1,2022-08-19,0.0,77.56,209.44
15823806851.0,1,2022-12-20,0.0,28.56,209.44
15823696159.0,1,2022-11-02,0.0,0.0,220.0
15822844306.0,1,2022-11-19,0.0,71.4,285.6
15823015598.0,1,2022-08-01,0.01,22.3,200.71
15844672128.0,1,2022-08-20,0.0,49.0,238.0
15823696159.0,1,2022-08-02,0.0,0.0,220.0
15823696159.0,1,2022-10-14,0.0,119.0,357.0
15823696159.0,1,2022-10-14,0.0,119.0,357.0
15823696159.0,1,2022-10-14,0.0,119.0,357.0
15823696159.0,1,2022-10-14,0.0,119.0,357.0
15823696159.0,1,2022-11-01,0.0,0.0,220.0
15844672128.0,1,2022-08-20,0.0,49.0,238.0
15844672128.0,1,2022-08-20,0.0,49.0,238.0
15844163975.0,1,2022-08-19,0.0,77.56,209.44
15823696159.0,1,2022-11-03,0.0,0.0,220.0
15844163975.0,1,2022-12-23,0.0,0.0,357.0
15844163975.0,1,2022-12-23,0.0,0.0,357.0
15823696159.0,1,2022-11-04,0.0,0.0,220.0
15844163975.0,1,2022-12-23,0.0,0.0,357.0
15823806851.0,1,2022-08-02,0.01,23.8,214.21
15844163975.0,1,2022-08-22,0.0,0.0,238.0
15844163975.0,1,2022-08-22,0.0,0.0,238.0
15823806851.0,1,2022-08-02,0.01,23.8,214.21
15823806851.0,1,2022-12-20,0.0,28.56,209.44
15820957737.0,1,2022-08-06,0.0,30.0,877.0
15820957737.0,1,2022-07-30,0.01,0.0,238.01
15820219089.0,1,2022-07-29,0.01,14.28,104.73
15845629126.0,1,2022-10-21,0.0,238.0,714.0
15820272199.0,1,2022-10-31,0.0,30.0,89.0
15820272199.0,1,2022-12-23,0.0,0.0,119.0
15789822153.0,1,2022-07-03,0.0,119.0,357.0
15820294183.0,1,2022-07-29,0.0,0.0,238.0
15820294183.0,1,2022-07-29,0.0,0.0,238.0
15820294183.0,1,2022-09-01,0.0,30.0,208.0
15820294183.0,1,2022-09-01,0.0,30.0,208.0
15820294183.0,1,2022-10-14,0.0,20.0,99.0
15845629126.0,1,2022-10-21,0.0,238.0,714.0
15820294183.0,1,2022-12-13,0.0,0.0,365.0
15820294183.0,1,2022-12-13,0.0,0.0,365.0
15820294183.0,1,2022-12-13,0.0,0.0,365.0
15820349608.0,1,2022-07-29,0.0,0.0,119.0
15820385825.0,1,2022-07-29,0.0,0.0,708.0
15820385825.0,1,2022-07-29,0.0,0.0,708.0
15820385825.0,1,2022-07-29,0.0,0.0,708.0
15820385825.0,1,2022-07-29,0.0,0.0,708.0
15820385825.0,1,2022-12-14,0.0,0.0,525.0
15845629126.0,1,2022-10-21,0.0,238.0,714.0
15820385825.0,1,2022-12-14,0.0,0.0,525.0
15820385825.0,1,2022-12-14,0.0,0.0,525.0
15845629126.0,1,2022-10-21,0.0,238.0,714.0
15820385825.0,1,2022-12-14,0.0,0.0,525.0
15820272199.0,1,2022-07-29,0.0,0.0,119.0
15820258217.0,1,2022-11-30,0.0,0.0,238.0
15820943020.0,1,2022-07-30,0.0,28.56,209.44
15820258217.0,1,2022-11-30,0.0,0.0,238.0
15820219089.0,1,2022-08-19,0.0,0.0,119.0
15846568626.0,1,2022-08-22,0.0,0.0,119.0
15846293645.0,1,2022-11-28,0.0,0.0,119.0
15820219089.0,1,2022-12-27,0.0,0.0,119.0
15846293645.0,1,2022-08-22,0.0,11.9,107.1
15820227095.0,1,2022-07-29,0.0,0.0,119.0
15845629126.0,1,2022-10-21,0.0,0.0,119.0
15820227095.0,1,2022-08-05,0.0,30.0,89.0
15845629126.0,1,2022-10-21,0.0,238.0,714.0
15820227095.0,1,2022-11-01,0.0,11.9,107.1
15845629126.0,1,2022-10-21,0.0,238.0,714.0
15820227095.0,1,2022-12-06,0.0,20.0,99.0
15820227095.0,1,2022-12-12,0.0,20.0,99.0
15820258217.0,1,2022-07-29,0.0,82.0,736.0
15820258217.0,1,2022-07-29,0.0,82.0,736.0
15820258217.0,1,2022-07-29,0.0,82.0,736.0
15820258217.0,1,2022-07-29,0.0,82.0,736.0
15820258217.0,1,2022-07-29,0.0,82.0,736.0
15820258217.0,1,2022-07-29,0.0,82.0,736.0
15820258217.0,1,2022-10-17,0.0,119.0,357.0
15820258217.0,1,2022-10-17,0.0,119.0,357.0
15820258217.0,1,2022-10-17,0.0,119.0,357.0
15820258217.0,1,2022-10-17,0.0,119.0,357.0
15845629126.0,1,2022-10-21,0.0,238.0,714.0
15820385825.0,1,2022-12-14,0.0,0.0,525.0
15845629126.0,1,2022-10-21,0.0,238.0,714.0
15820413292.0,1,2022-07-29,0.0,30.0,327.0
15820844257.0,1,2022-10-13,0.0,118.0,1.0
15820844257.0,1,2022-10-20,0.0,131.0,107.0
15845147934.0,1,2022-09-21,0.0,20.0,99.0
15845147934.0,1,2022-08-20,0.0,49.0,238.0
15820844257.0,1,2022-10-20,0.0,131.0,107.0
15820844257.0,1,2022-11-06,0.0,23.0,200.0
15820844257.0,1,2022-12-07,0.0,23.0,200.0
15820844257.0,1,2022-12-07,0.0,118.0,1.0
15820843880.0,1,2022-07-30,0.0,0.0,357.0
15820843880.0,1,2022-07-30,0.0,0.0,357.0
15820843880.0,1,2022-07-30,0.0,0.0,357.0
15820843880.0,1,2022-08-16,0.0,0.0,119.0
15820905792.0,1,2022-07-30,0.0,0.0,366.0
15820905792.0,1,2022-07-30,0.0,0.0,366.0
15820905792.0,1,2022-10-27,0.0,30.0,346.0
15845147934.0,1,2022-08-20,0.0,49.0,238.0
15820905792.0,1,2022-10-27,0.0,30.0,346.0
15820906824.0,1,2022-07-30,0.01,11.9,107.11
15820906878.0,1,2022-07-30,0.01,0.0,238.01
15820906878.0,1,2022-07-30,0.01,0.0,238.01
15820930064.0,1,2022-07-30,0.01,28.56,209.45
15820930064.0,1,2022-07-30,0.01,28.56,209.45
15820943020.0,1,2022-07-30,0.0,28.56,209.44
15820844257.0,1,2022-10-13,0.0,23.0,104.0
15845545215.0,1,2022-08-21,0.0,84.7,321.3
15820844257.0,1,2022-10-06,0.0,50.0,207.0
15820844257.0,1,2022-07-30,0.0,38.0,200.0
15820413292.0,1,2022-07-29,0.0,30.0,327.0
15820413292.0,1,2022-07-29,0.0,30.0,327.0
15820413292.0,1,2022-12-30,0.0,28.56,328.44
15820413292.0,1,2022-12-30,0.0,28.56,328.44
15820413292.0,1,2022-12-30,0.0,28.56,328.44
15820422302.0,1,2022-07-29,0.0,14.28,104.72
15820672981.0,1,2022-07-30,0.01,11.9,107.11
15820672981.0,1,2022-08-03,0.01,30.0,89.01
15820672981.0,1,2022-11-24,0.0,23.8,95.2
15820791104.0,1,2022-07-30,0.01,11.9,107.11
15820844257.0,1,2022-07-30,0.0,38.0,200.0
15820844257.0,1,2022-09-05,0.0,46.0,200.0
15820844257.0,1,2022-07-30,0.0,0.0,200.0
15820844257.0,1,2022-08-30,0.0,0.0,200.0
15820844257.0,1,2022-08-31,0.0,0.0,200.0
15845629126.0,1,2022-08-21,0.0,49.0,476.0
15820844257.0,1,2022-09-01,0.0,0.0,200.0
15820844257.0,1,2022-09-02,0.0,0.0,200.0
15845545215.0,1,2022-08-21,0.0,84.7,321.3
15845545215.0,1,2022-08-21,0.0,84.7,321.3
15820844257.0,1,2022-09-05,0.0,46.0,200.0
15845545215.0,1,2022-08-21,0.0,84.7,321.3
15789822153.0,1,2022-07-03,0.0,119.0,357.0
15787454807.0,1,2022-11-21,0.0,71.4,285.6
15789822153.0,1,2022-07-03,0.0,119.0,357.0
15758003063.0,1,2022-06-02,0.0,0.0,357.0
15757467131.0,1,2022-09-16,0.0,0.0,200.0
15757467131.0,1,2022-09-17,0.0,0.0,200.0
15757467131.0,1,2022-09-18,0.0,0.0,200.0
15757467131.0,1,2022-09-19,0.0,0.0,200.0
15757521667.0,1,2022-06-02,0.01,0.0,119.01
