ID_Cliente,Data,Frete,Desconto,Quantidade,Compra_Prevista_ArvoreDecisao
12429386125.0,293,0.0,119.0,1,True
15602583615.0,118,0.0,38.0,1,True
13884799018.0,131,26.5,0.0,1,True
15738475991.0,288,0.0,119.0,1,True
15820413292.0,109,0.0,28.56,1,True
15785209648.0,294,0.0,119.0,1,True
15982504378.0,118,0.0,14.28,1,True
15624977962.0,456,0.0,119.0,4,True
15984290332.0,116,0.0,0.0,1,True
15690425901.0,358,0.0,0.0,1,True
15602735269.0,258,0.0,357.0,1,True
15337458158.0,510,0.0,9.0,1,True
15892429622.0,196,0.0,0.0,1,True
15910900892.0,180,0.0,119.0,1,True
13033171773.0,319,0.01,28.56,1,True
15685483208.0,391,0.0,30.0,2,True
15788478852.0,195,0.0,0.0,1,True
15709821109.0,291,0.0,119.0,1,True
15959541341.0,137,0.0,0.0,1,True
15661313510.0,377,0.0,0.0,1,True
15858834205.0,150,0.0,0.0,1,True
15767510539.0,311,0.0,58.0,2,True
15771806158.0,215,0.0,96.0,1,True
15941186823.0,151,0.0,23.8,1,True
15590634920.0,145,0.0,95.2,1,True
15816891950.0,186,0.0,0.0,1,True
15085532391.0,476,0.0,0.0,1,True
14541500989.0,339,0.0,0.0,1,True
15949621698.0,144,0.0,23.8,1,True
15984879649.0,115,0.0,57.12,1,True
15986168814.0,113,0.0,71.2,1,True
15065602724.0,295,0.0,119.0,1,True
13711322085.0,350,0.0,0.0,1,True
15601776996.0,486,0.0,0.0,1,True
15791573667.0,287,0.0,0.0,1,True
15789878397.0,289,0.0,119.0,1,True
15758791466.0,211,0.0,127.0,1,True
15736699982.0,186,0.0,119.0,1,True
15688424428.0,134,9.9,0.0,1,True
15743184925.0,335,0.01,23.8,1,True
15709774559.0,195,0.0,0.0,1,True
15727468129.0,309,0.0,41.0,1,True
15085532391.0,116,0.0,0.0,1,True
15728163120.0,186,0.0,119.0,1,True
15984438860.0,116,0.0,25.7,1,True
15388066216.0,385,0.0,118.0,1,True
15727876801.0,295,0.0,119.0,1,True
15940887386.0,151,0.0,95.2,1,True
12478497882.0,144,0.0,187.4,1,True
15694032200.0,135,0.0,38.0,1,True
15799689596.0,283,0.0,0.0,1,True
15948088434.0,145,0.0,142.8,2,True
15809049435.0,274,0.01,11.9,1,True
15599558515.0,407,0.0,30.0,1,True
15601955568.0,486,0.0,46.0,1,True
15976738866.0,123,0.0,30.0,1,True
15767399068.0,311,0.0,0.0,1,True
15947824328.0,145,0.0,23.8,1,True
15661313510.0,119,0.0,0.0,1,True
13855051820.0,625,23.62,0.0,2,True
15751891883.0,326,0.0,0.0,1,True
15967613320.0,130,0.0,14.28,1,True
13947265474.0,213,0.0,76.0,1,True
12268398905.0,248,0.0,0.0,1,True
15252043050.0,490,0.0,30.0,1,True
15381218557.0,507,0.0,71.4,1,True
15211441117.0,523,0.0,86.4,1,True
12971103152.0,626,0.0,0.0,1,True
12268398905.0,112,0.0,0.0,1,True
15911462664.0,179,0.0,119.0,1,True
14922445729.0,554,0.0,60.0,1,True
15606402501.0,480,0.0,28.0,1,True
15819068575.0,181,0.0,119.0,1,True
15706586484.0,376,0.0,0.0,1,True
15669895410.0,408,5.0,0.0,1,True
14726490645.0,223,0.0,0.0,1,True
15772203192.0,308,0.01,0.0,1,True
15813691087.0,270,0.0,4.0,1,True
15765471693.0,313,0.01,0.0,1,True
15791551128.0,288,0.0,119.0,1,True
15074916120.0,538,0.0,71.4,1,True
15855876377.0,230,0.0,475.0,1,True
15768701273.0,310,0.0,112.44,1,True
15757467131.0,245,0.0,0.0,1,True
15670450925.0,126,0.0,38.0,1,True
15805840884.0,116,0.0,0.0,1,True
15731631913.0,347,0.0,23.0,1,True
15673426660.0,295,0.0,119.0,1,True
14398433985.0,343,0.0,247.0,1,True
15950447615.0,133,0.0,30.0,1,True
15381380124.0,456,0.0,59.5,1,True
13611623453.0,480,0.0,129.0,1,True
15459747930.0,438,0.0,30.0,1,True
15752601462.0,295,0.0,41.0,1,True
15947243287.0,146,5.0,9.8,1,True
15887190340.0,144,0.0,119.0,1,True
15988368262.0,111,29.91,0.0,1,True
15598251637.0,488,0.0,0.0,1,True
15155159840.0,529,0.0,71.4,1,True
15990637791.0,108,0.0,28.56,1,True
15051408751.0,245,0.0,127.0,2,True
14209950276.0,606,0.0,74.0,1,True
15605885794.0,354,0.0,110.0,1,True
15980850671.0,118,0.0,0.0,1,True
15692298038.0,229,0.0,0.0,1,True
15772907398.0,113,0.0,0.0,1,True
15811336887.0,272,9.9,28.56,1,True
14901350942.0,556,0.0,32.7,1,True
15600552768.0,179,0.0,219.0,1,True
15916621638.0,174,0.0,0.0,1,True
15904758653.0,186,0.0,119.0,1,True
15716488435.0,292,0.0,119.0,1,True
16.0,713,4.9,0.0,1,True
12429382466.0,590,5.0,54.5,1,True
15975588455.0,124,0.0,0.0,1,True
15984456059.0,116,0.0,0.0,1,True
15884026983.0,204,0.0,0.0,1,True
15809911737.0,273,9.9,0.0,1,True
15981069278.0,119,0.0,42.84,1,True
15590634920.0,180,0.0,119.0,1,True
15759019219.0,315,0.0,128.52,2,True
12574633308.0,125,0.0,38.0,1,True
12429382466.0,271,0.0,149.0,1,True
15788478852.0,246,0.0,0.01,1,True
13271944137.0,660,5.0,16.35,1,True
14850359241.0,560,10.0,0.0,1,True
14691626161.0,294,0.0,119.0,1,True
15676848234.0,402,0.0,0.0,1,True
15155310017.0,274,0.0,0.0,1,True
15676135772.0,176,9.9,11.9,1,True
15932150779.0,158,0.0,0.0,1,True
15690486545.0,389,0.0,0.0,1,True
15945679181.0,138,0.0,952.0,2,True
15778125901.0,301,0.01,0.0,1,True
15624978485.0,151,0.0,47.6,1,True
15841473616.0,244,0.0,49.0,1,True
15444969216.0,502,10.0,11.9,1,True
15758228046.0,288,0.0,119.0,1,True
15590634920.0,489,0.0,71.4,1,True
15600879398.0,475,5.0,30.0,1,True
14780653748.0,566,0.0,9.0,1,True
15887929107.0,201,0.0,46.0,1,True
15811154639.0,262,0.0,42.84,1,True
15891657847.0,197,0.0,38.0,1,True
15909813993.0,181,47.4,0.0,1,True
15784163556.0,295,0.0,119.0,1,True
15667621372.0,251,0.0,50.0,1,True
15904683861.0,186,0.0,119.0,1,True
14463241850.0,295,0.0,119.0,1,True
15606352208.0,376,0.0,0.0,1,True
15600399865.0,295,0.0,119.0,1,True
15752506746.0,308,0.01,0.0,1,True
15975600007.0,124,0.0,71.4,1,True
15709821109.0,309,0.0,30.0,1,True
15606314252.0,164,0.0,0.0,1,True
15670336418.0,235,0.0,0.0,1,True
15944551989.0,148,0.0,23.8,1,True
15789822153.0,289,0.0,119.0,1,True
12383202291.0,546,0.0,0.0,1,True
15667621372.0,295,0.0,119.0,1,True
15989111499.0,110,0.0,0.0,1,True
12993630359.0,164,0.0,0.0,1,True
15606329684.0,347,0.0,90.0,1,True
15606329684.0,480,0.0,58.0,1,True
13013386480.0,192,0.0,0.0,1,True
15891673683.0,186,0.0,119.0,1,True
15785575243.0,249,0.0,0.0,1,True
13265389909.0,490,0.0,57.12,1,True
15606412869.0,260,0.0,0.0,1,True
15757467131.0,287,0.0,41.0,1,True
15804447045.0,221,0.0,0.0,1,True
14470402150.0,488,0.0,0.0,1,True
15990139253.0,109,0.0,71.4,1,True
15588899895.0,479,5.0,0.0,1,True
15861729179.0,204,0.0,0.0,1,True
15364737375.0,111,0.0,0.0,1,True
15990592970.0,108,0.0,11.9,1,True
15785385459.0,294,0.01,20.0,1,True
15813475866.0,270,0.01,11.9,1,True
15943435955.0,149,0.0,95.2,1,True
14090226219.0,232,0.0,0.0,1,True
12429386125.0,295,0.0,119.0,1,True
15672486540.0,116,0.0,50.0,1,True
15597260729.0,287,0.0,119.0,1,True
15921784464.0,168,0.0,0.0,1,True
13034350563.0,497,0.0,95.0,1,True
14705995382.0,550,5.0,0.0,1,True
15785258422.0,294,0.0,119.0,1,True
15674782251.0,186,0.0,119.0,1,True
15875373896.0,179,0.0,119.0,1,True
15812916580.0,216,0.0,46.0,1,True
15606299532.0,294,0.0,119.0,1,True
15671658197.0,115,0.0,0.0,1,True
12429148020.0,198,0.0,0.0,1,True
15787454807.0,249,0.0,30.0,1,True
15770587846.0,309,0.0,14.28,1,True
15608468405.0,319,0.0,0.0,1,True
15949621487.0,144,0.0,23.8,1,True
15058301695.0,358,0.0,0.0,1,True
15943572489.0,112,0.0,30.0,1,True
14899804157.0,557,5.0,0.0,1,True
15959591516.0,136,0.0,161.64,1,True
15580087885.0,295,0.0,119.0,1,True
15758948769.0,223,0.0,0.0,1,True
13956104696.0,287,0.0,0.0,1,True
15977997004.0,121,0.0,23.8,1,True
15625801791.0,455,5.0,59.5,1,True
15605402482.0,482,0.0,119.0,1,True
14296651370.0,600,0.0,0.0,1,True
12429091109.0,589,0.0,109.0,1,True
15826181307.0,257,0.0,0.01,1,True
15707657303.0,208,0.0,0.0,1,True
12971103152.0,190,0.0,0.0,1,True
15820844257.0,180,0.0,131.0,1,True
13265942331.0,661,0.0,18.0,1,True
15737337749.0,270,0.0,0.0,1,True
15984810819.0,115,0.0,23.8,1,True
14358427801.0,596,0.0,0.0,2,True
15521747463.0,377,0.0,82.0,2,True
15758213096.0,320,0.0,35.7,1,True
15606329684.0,162,0.0,38.0,1,True
15543632959.0,218,0.0,0.0,1,True
15818094188.0,144,0.0,23.8,1,True
15856922559.0,179,0.0,119.0,1,True
15923809115.0,166,9.9,0.0,1,True
15980962412.0,111,0.0,0.0,1,True
15861671391.0,181,0.0,119.0,1,True
15686913006.0,158,0.0,0.0,1,True
15942994980.0,149,9.9,47.6,1,True
14936836592.0,552,0.0,0.0,1,True
13148663300.0,668,13.83,0.0,1,True
15787455011.0,175,0.0,0.0,1,True
15671069086.0,160,0.0,14.28,1,True
15982021748.0,118,0.0,42.82,1,True
15976662613.0,123,0.0,23.8,1,True
15911514663.0,179,0.0,119.0,1,True
15604418610.0,222,0.0,0.0,1,True
15881204038.0,208,0.0,0.0,1,True
15971093729.0,127,0.0,30.0,1,True
15893635938.0,195,0.0,0.0,1,True
15625945093.0,455,5.0,59.5,1,True
15690425901.0,296,0.0,0.0,1,True
15897104143.0,192,0.0,41.04,1,True
14398548075.0,594,0.0,109.0,1,True
15194898722.0,525,0.0,95.2,1,True
15785107414.0,294,0.0,119.0,1,True
15626942520.0,454,0.0,59.5,1,True
15949273229.0,144,0.0,23.8,1,True
15820272199.0,169,0.0,30.0,1,True
15864001476.0,181,0.0,119.0,1,True
15221053175.0,145,0.0,95.2,1,True
15885492729.0,151,0.0,136.8,1,True
15791020170.0,288,0.0,119.0,1,True
15785348861.0,183,0.0,119.0,1,True
15752506746.0,199,0.0,0.0,1,True
15623025093.0,458,5.0,30.0,1,True
14279063330.0,587,5.0,30.0,1,True
15704364436.0,291,0.0,119.0,1,True
15904489752.0,186,0.0,119.0,1,True
15757521667.0,179,0.0,119.0,1,True
15739916747.0,338,0.01,0.0,1,True
14853929901.0,173,0.0,0.0,1,True
15961846313.0,134,0.0,0.0,1,True
15683249903.0,397,0.0,0.0,1,True
15911888096.0,179,0.0,119.0,1,True
15949239139.0,144,9.9,33.6,1,True
14691626161.0,181,0.0,119.0,1,True
15729362786.0,347,0.0,0.0,1,True
15933065252.0,123,0.0,0.0,1,True
13595520667.0,638,10.0,30.0,1,True
15950002877.0,144,0.0,23.8,1,True
15747930437.0,186,0.0,119.0,1,True
15826864482.0,168,0.0,0.0,1,True
15620432426.0,461,5.0,0.0,1,True
15957695609.0,138,0.0,42.84,1,True
14471569151.0,545,5.0,0.0,1,True
15914194842.0,109,0.0,0.0,20,True
15016463488.0,544,0.0,0.0,1,True
12429348490.0,263,0.0,0.0,1,True
15818094188.0,187,0.0,0.0,1,True
15867750829.0,220,0.0,0.0,1,True
15791241888.0,127,0.0,237.0,1,True
15857036038.0,136,0.0,0.0,1,True
12430636797.0,411,0.0,0.0,1,True
15867585778.0,220,0.0,0.0,1,True
15058301695.0,293,0.0,119.0,1,True
14943658720.0,552,20.96,0.0,1,True
15723766475.0,239,0.0,69.0,1,True
14498338163.0,319,0.0,35.7,1,True
15885482004.0,203,0.0,0.0,1,True
15879422540.0,209,0.0,76.0,1,True
12429348490.0,326,0.0,0.0,1,True
15895198754.0,194,0.0,0.0,1,True
15946992072.0,144,0.0,47.6,1,True
15874825669.0,214,0.0,0.0,1,True
15381218557.0,386,0.0,50.0,1,True
15792587321.0,287,31.17,71.4,1,True
15984747038.0,115,0.0,30.0,1,True
15614564742.0,467,0.0,58.0,1,True
14895655773.0,557,43.34,0.0,1,True
15977637369.0,122,0.0,0.0,1,True
15605949671.0,148,0.0,71.4,1,True
15833857695.0,245,22.69,0.0,1,True
15905317691.0,185,0.0,119.0,1,True
15811402921.0,272,0.0,0.0,1,True
15679814329.0,399,0.0,0.0,1,True
15910784908.0,144,0.0,81.2,1,True
15976901849.0,123,0.0,23.8,1,True
15782992403.0,145,0.0,119.0,1,True
15959541851.0,137,0.0,14.28,1,True
15983546127.0,117,0.0,67.8,1,True
15357970634.0,411,0.0,41.0,1,True
15885668348.0,120,0.0,0.0,2,True
15614564742.0,180,0.0,238.0,1,True
15685483208.0,193,0.0,38.0,1,True
12438381097.0,489,0.0,0.0,1,True
15670450925.0,408,0.0,0.0,1,True
15788478852.0,162,0.0,237.0,1,True
15511404975.0,490,5.0,0.0,1,True
15948351933.0,145,0.0,23.8,1,True
15381447014.0,407,0.0,119.0,1,True
15755711667.0,294,0.0,119.0,1,True
12383774078.0,291,0.0,0.0,1,True
15906941407.0,183,0.0,119.0,1,True
15923662824.0,117,0.0,23.8,1,True
15809049435.0,254,0.0,14.28,1,True
14853245762.0,295,0.0,0.0,1,True
15671658197.0,115,0.0,0.0,1,True
15737337749.0,294,0.0,119.0,2,True
15901438285.0,133,0.0,0.0,1,True
15723766475.0,152,0.0,50.0,1,True
15626245528.0,455,5.0,59.5,1,True
15918674056.0,172,0.0,0.0,1,True
15680448070.0,399,0.0,0.0,1,True
15767540992.0,265,0.01,0.0,1,True
15805686294.0,126,0.0,89.25,1,True
14463264628.0,294,0.0,119.0,1,True
12429111266.0,146,0.0,81.2,1,True
15680462912.0,399,0.0,0.0,1,True
15690402950.0,126,0.0,0.0,1,True
15622450010.0,459,0.0,123.76,1,True
15897104143.0,192,0.0,41.04,1,True
15601796615.0,220,0.0,0.0,1,True
15301853862.0,118,0.0,0.0,1,True
14937330667.0,490,0.0,57.12,1,True
15923501842.0,166,0.0,50.0,1,True
15909731748.0,181,0.0,238.0,2,True
15687154615.0,319,0.0,50.0,1,True
14478726292.0,201,0.0,100.0,1,True
15984960606.0,115,0.0,0.0,1,True
13804281365.0,401,0.0,30.0,1,True
15794280101.0,285,10.97,0.0,1,True
15605306547.0,181,0.0,119.0,1,True
15591974336.0,489,5.0,0.0,1,True
15757552802.0,148,9.9,23.8,1,True
14221895783.0,605,0.0,0.0,1,True
15879889321.0,108,0.0,0.0,1,True
14674634807.0,549,5.0,30.0,1,True
15586293683.0,122,0.0,0.0,1,True
14853245762.0,200,0.0,38.0,1,True
15739728966.0,207,0.0,50.0,1,True
15921830761.0,168,0.0,118.0,1,True
15950284735.0,144,0.0,23.8,1,True
15950842211.0,143,0.0,47.6,1,True
15984376202.0,116,0.0,0.0,1,True
15946992072.0,146,0.0,95.2,1,True
13690488098.0,590,5.0,54.5,1,True
15982264225.0,117,0.0,50.0,1,True
15896066831.0,193,0.0,356.0,1,True
15674635343.0,295,0.0,119.0,1,True
15950303040.0,144,0.0,23.8,1,True
15364576268.0,285,0.0,0.0,1,True
15607003488.0,112,0.0,0.0,3,True
15905317691.0,185,0.0,119.0,2,True
15722120544.0,229,10.97,100.0,1,True
15805840884.0,148,0.0,0.0,1,True
15765337487.0,313,0.0,57.12,1,True
15911966222.0,179,0.0,119.0,1,True
15982530555.0,118,0.0,0.0,1,True
15765129131.0,313,0.01,0.0,1,True
15605253519.0,482,0.0,41.0,1,True
15623737094.0,408,0.0,0.0,1,True
15605389240.0,122,0.0,0.0,1,True
15661301635.0,198,0.0,0.0,1,True
15916384368.0,141,0.0,0.0,1,True
15680448070.0,340,0.0,0.0,1,True
14669813153.0,292,0.0,119.0,1,True
15844672128.0,241,0.0,49.0,1,True
15942260093.0,150,0.0,139.8,1,True
15685007980.0,396,0.0,0.0,1,True
15259702911.0,489,5.0,30.0,1,True
12429382466.0,613,0.0,0.0,1,True
13589205799.0,309,0.0,41.0,1,True
15836742981.0,249,0.0,0.01,1,True
12435292439.0,122,0.0,0.0,1,True
15811857816.0,272,68.09,141.24,1,True
13726700091.0,283,0.0,0.0,1,True
15671461395.0,407,5.0,0.0,1,True
15035553356.0,277,0.0,119.0,1,True
15851739471.0,234,0.0,237.0,1,True
14103342432.0,612,5.0,30.0,1,True
15578849449.0,295,0.0,119.0,1,True
15984472196.0,116,0.0,0.0,1,True
15606044696.0,322,0.0,30.0,1,True
15035553356.0,115,0.0,0.0,1,True
15837782659.0,183,0.0,119.0,1,True
15259702911.0,180,0.0,119.0,1,True
15941210060.0,151,0.0,23.8,1,True
14761071517.0,480,0.0,0.0,1,True
15357970634.0,476,0.0,0.0,1,True
15357900766.0,375,0.01,0.0,1,True
14419698762.0,593,5.0,0.0,1,True
15770640900.0,272,0.01,30.0,1,True
12268398905.0,179,0.0,0.0,1,True
15614907087.0,383,0.0,0.0,1,True
14179009521.0,115,0.0,0.0,1,True
13807763380.0,590,5.0,54.5,1,True
14603996729.0,580,0.0,0.0,1,True
15943283149.0,149,0.0,95.2,1,True
15685007980.0,251,9.9,20.0,1,True
14921396186.0,152,0.0,0.0,1,True
15739728966.0,293,0.0,119.0,1,True
15690486545.0,389,0.0,0.0,1,True
15714834063.0,363,0.0,0.0,1,True
15946071862.0,147,0.0,119.0,1,True
15762013256.0,224,0.0,0.0,1,True
15905001549.0,183,0.0,119.0,2,True
15737404133.0,295,0.0,119.0,1,True
15879005202.0,209,0.0,0.0,1,True
14850582153.0,560,0.0,0.0,1,True
15625011422.0,456,5.0,59.5,1,True
15921733404.0,140,0.0,0.0,1,True
15864023863.0,182,0.0,119.0,1,True
15929856525.0,160,0.0,0.0,1,True
12446917801.0,489,0.0,57.12,1,True
15908000836.0,182,0.0,119.0,1,True
12598451389.0,208,9.9,23.8,1,True
15942223020.0,150,0.0,78.2,1,True
15875542557.0,182,0.0,169.0,1,True
15314864662.0,137,0.0,118.0,1,True
15606329684.0,480,0.0,58.0,1,True
15726761772.0,350,0.0,0.0,1,True
15950284845.0,115,0.0,0.0,1,True
15786191331.0,183,0.0,119.0,1,True
15978099736.0,116,0.0,0.0,1,True
15580087885.0,455,5.0,59.5,1,True
15826431265.0,256,0.0,28.56,1,True
15813935931.0,270,0.0,42.84,1,True
15984420326.0,116,0.0,30.0,1,True
14473891230.0,589,5.0,54.5,2,True
15841473616.0,244,0.0,49.0,1,True
15782992403.0,296,29.91,0.0,1,True
15911739593.0,179,0.0,119.0,1,True
15989915284.0,109,0.0,0.0,1,True
15787454807.0,148,0.0,71.4,1,True
15886626393.0,202,0.0,0.0,1,True
12429386125.0,490,0.0,0.0,1,True
14079488965.0,404,0.0,0.0,1,True
15301219862.0,514,0.0,119.0,1,True
15616445267.0,388,0.0,24.0,1,True
15687154615.0,319,0.0,50.0,1,True
15990548533.0,108,0.0,0.0,1,True
15790512178.0,288,21.33,119.0,1,True
15923761278.0,166,9.9,0.0,1,True
15959591516.0,136,0.0,161.64,1,True
15919110329.0,171,0.0,0.0,1,True
15606329684.0,131,0.0,38.0,1,True
14849351530.0,181,0.0,119.0,1,True
14088799935.0,259,0.0,0.0,1,True
15603536462.0,388,0.0,0.0,1,True
15882759354.0,185,0.0,119.0,2,True
15984290332.0,116,0.0,0.0,1,True
15947481910.0,146,0.0,95.2,1,True
15624988150.0,239,0.0,49.0,1,True
15773829670.0,306,31.8,0.0,1,True
12268398905.0,113,0.0,0.0,1,True
15605268243.0,482,0.0,71.4,2,True
12429037473.0,475,5.0,15.0,1,True
15579003461.0,194,0.0,0.0,1,True
15819326146.0,264,0.01,23.8,1,True
15031535201.0,278,0.0,41.0,1,True
15687518208.0,392,0.0,30.0,1,True
15690425901.0,302,0.0,41.0,1,True
15819340619.0,263,0.0,0.0,1,True
15016463488.0,544,0.0,0.0,1,True
15707657303.0,116,0.0,0.0,1,True
15986109671.0,113,0.0,0.0,1,True
15707657303.0,208,0.0,0.0,1,True
15739728966.0,207,0.0,50.0,1,True
14358427801.0,311,0.0,0.0,1,True
15813807277.0,270,0.0,24.0,1,True
15661515652.0,112,0.0,0.0,1,True
15669895410.0,126,0.0,0.0,1,True
15853679444.0,232,0.0,0.0,1,True
15709735029.0,344,0.01,30.0,1,True
15608468405.0,476,0.0,0.0,1,True
13611623453.0,293,0.0,119.0,2,True
15813448842.0,270,0.0,0.0,1,True
14853431297.0,509,0.0,71.4,2,True
15744140872.0,182,0.0,119.0,1,True
12485062623.0,320,0.01,0.0,1,True
15984810819.0,115,0.0,23.8,1,True
15388066216.0,383,0.0,0.0,1,True
15973827478.0,125,0.0,0.0,2,True
15942782789.0,150,9.9,47.6,1,True
15984917704.0,115,0.0,0.0,1,True
15580087885.0,312,0.0,119.0,1,True
15122400852.0,480,0.0,0.0,1,True
15858024229.0,179,0.0,119.0,1,True
14608674925.0,580,0.0,32.7,1,True
15381447014.0,491,0.0,50.0,1,True
15904487801.0,186,0.0,119.0,1,True
15954846193.0,144,9.9,71.4,1,True
15765879024.0,160,0.0,0.0,1,True
15726761772.0,350,0.0,0.0,1,True
15950447615.0,133,0.0,30.0,1,True
15145762782.0,503,0.0,31.0,1,True
15890637070.0,198,0.0,0.0,1,True
15964600683.0,132,0.0,0.0,1,True
15941630554.0,150,0.0,162.2,1,True
15984884418.0,115,0.0,14.28,1,True
12446917801.0,169,0.0,0.0,1,True
15942260093.0,150,0.0,118.0,1,True
15750055348.0,322,0.0,30.0,1,True
15908006154.0,182,0.0,119.0,1,True
15660365272.0,335,0.01,47.6,2,True
15801888670.0,281,0.0,99.96,1,True
15949646251.0,144,0.0,23.8,1,True
15076482691.0,295,0.0,119.0,1,True
15885492729.0,151,0.0,136.8,1,True
15887190340.0,202,0.0,0.0,1,True
15958610117.0,138,0.0,42.84,1,True
15372197414.0,508,5.0,23.8,1,True
15888844695.0,143,0.0,0.0,1,True
15967627534.0,130,0.0,0.0,1,True
15241733984.0,294,32.43,0.0,1,True
15848760965.0,181,0.0,119.0,1,True
15623025093.0,455,5.0,59.5,1,True
15669405072.0,409,0.0,0.0,1,True
15743025194.0,138,0.0,0.0,1,True
15713400809.0,356,30.38,0.0,1,True
15856922559.0,179,0.0,119.0,1,True
15728163120.0,186,0.0,119.0,1,True
15984960606.0,115,0.0,0.0,1,True
15640223733.0,440,0.0,0.0,1,True
15945305844.0,147,10.97,23.8,1,True
15590634920.0,295,0.0,119.0,1,True
12732289533.0,295,0.0,41.0,1,True
15755711667.0,315,0.0,30.0,1,True
15738475991.0,287,0.0,119.0,1,True
15776820061.0,295,0.0,30.0,1,True
15941630554.0,150,0.0,162.2,1,True
15862782383.0,189,0.0,169.0,1,True
14849351530.0,181,0.0,119.0,1,True
15815561002.0,216,0.0,46.0,1,True
14463188189.0,166,0.0,30.0,1,True
15766735521.0,116,0.0,0.0,1,True
15765674282.0,187,0.0,0.0,1,True
15388066216.0,385,0.0,118.0,1,True
15968286802.0,129,0.0,23.8,1,True
15855447131.0,199,0.0,169.0,1,True
12464139587.0,182,0.0,119.0,1,True
15761418068.0,316,0.0,0.0,1,True
12859857557.0,539,0.0,65.4,2,True
15605455053.0,123,0.0,14.28,1,True
15896182612.0,162,0.0,0.0,1,True
15790967998.0,183,0.0,118.0,1,True
13013386480.0,192,0.0,0.0,1,True
12429348490.0,231,0.0,0.0,1,True
15145762782.0,503,0.0,31.0,1,True
14574478912.0,325,0.0,0.0,1,True
14065639392.0,477,0.0,50.0,1,True
13148663300.0,186,0.0,119.0,1,True
14852448230.0,406,0.0,20.0,1,True
13416573024.0,151,0.0,95.2,1,True
15706297745.0,320,0.0,50.0,1,True
14463371051.0,490,0.0,87.12,1,True
15813511003.0,260,0.0,0.0,1,True
15590027122.0,489,0.0,0.0,1,True
15965882014.0,131,0.0,35.7,1,True
12433577966.0,647,5.0,30.0,1,True
14460936582.0,556,67.64,30.0,1,True
15820957737.0,255,0.0,30.0,1,True
15908439125.0,146,0.0,146.6,1,True
15911808794.0,179,0.0,119.0,1,True
15965960193.0,131,23.74,0.0,1,True
15942994980.0,126,0.0,30.0,1,True
15694920680.0,383,0.0,0.0,1,True
15625913310.0,455,0.0,119.0,1,True
12971103152.0,679,0.0,0.0,1,True
14921396186.0,554,5.0,0.0,1,True
15603603266.0,120,0.0,0.0,1,True
14887224887.0,480,0.0,28.0,1,True
15301853862.0,476,0.0,0.0,1,True
15737982431.0,182,0.0,119.0,1,True
15606307334.0,186,0.0,119.0,1,True
14293419706.0,600,0.0,0.0,1,True
15372216142.0,179,0.0,119.0,1,True
15314864662.0,349,0.0,0.0,1,True
15717754150.0,185,0.0,169.0,1,True
15739728966.0,293,0.0,119.0,1,True
15898933888.0,121,0.0,0.0,1,True
15816891950.0,235,0.0,72.0,1,True
15459747930.0,337,0.0,0.0,1,True
15085532391.0,490,5.0,0.0,1,True
15690756611.0,389,0.0,119.0,2,True
15759282562.0,293,0.0,119.0,1,True
12435869905.0,477,0.0,0.0,1,True
15814075530.0,179,0.0,119.0,1,True
14479813291.0,341,0.0,20.0,1,True
15604394941.0,234,0.0,60.3,1,True
13596062650.0,642,18.89,0.0,1,True
13806952518.0,628,13.83,70.0,2,True
15912027745.0,179,0.0,119.0,1,True
15614564742.0,180,0.0,238.0,1,True
15986163650.0,113,0.0,0.0,1,True
15757903980.0,279,0.01,0.0,1,True
12429263068.0,590,5.0,54.5,1,True
15625006098.0,456,14.06,59.5,1,True
14282237877.0,294,0.0,119.0,1,True
15861804959.0,175,0.0,30.0,1,True
15941630554.0,150,0.0,162.2,1,True
15783891681.0,295,0.01,14.28,1,True
13726700091.0,484,0.0,30.0,1,True
15731552192.0,182,0.0,119.0,1,True
15602155894.0,480,0.0,0.0,1,True
15814888196.0,268,0.0,0.0,1,True
15887190340.0,126,0.0,29.64,1,True
12868187591.0,186,0.0,119.0,1,True
15389756925.0,314,0.01,20.0,1,True
15752195334.0,181,0.0,119.0,1,True
15983450927.0,117,0.0,71.4,1,True
15969190065.0,128,0.0,35.7,1,True
15758228046.0,186,0.0,119.0,1,True
15746484250.0,186,0.0,119.0,1,True
14633812540.0,253,0.0,0.01,1,True
15692298038.0,355,0.0,41.0,1,True
15770640900.0,309,0.0,0.0,1,True
15820413292.0,263,0.0,30.0,1,True
15372197414.0,189,0.0,0.0,1,True
15606894233.0,478,0.0,57.12,1,True
15637378810.0,409,0.0,0.0,1,True
15787581163.0,145,0.0,23.8,1,True
15605946587.0,181,0.0,119.0,1,True
15805840884.0,119,0.0,0.0,1,True
14463206503.0,249,0.0,90.0,1,True
15824366423.0,144,0.0,95.2,1,True
15984301998.0,116,0.0,30.0,1,True
15303067839.0,514,0.0,71.4,1,True
15660393895.0,155,0.0,30.0,1,True
12868187591.0,214,0.0,0.0,1,True
13672176645.0,637,0.0,43.6,1,True
15771806158.0,153,0.0,23.0,1,True
15894074055.0,133,0.0,38.0,1,True
15799689596.0,283,0.0,0.0,1,True
12993474456.0,678,5.0,0.0,1,True
15949062698.0,144,0.0,23.8,1,True
15580793532.0,128,0.0,0.0,1,True
15560730249.0,115,0.0,0.0,1,True
15982110475.0,117,0.0,0.0,1,True
15449553970.0,147,0.0,23.8,1,True
15948351959.0,145,0.0,23.8,1,True
12429348490.0,483,0.0,0.0,1,True
13726700091.0,113,0.0,0.0,1,True
